  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 34787 33375   0  5:32PM ??         0:40.40 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/owensengdalavong/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/Applications/Visual Studio Code.app/Contents/Resources/app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration, --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1719884554189408 --launch-time-ticks=28215902548 --shared-files --field-trial-handle=1718379636,r,6175217008589126962,6678259472508759741,262144 --enable-features=ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma,kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:7426701f-a9ca-4d0e-8667-990e27fe9990 --seatbelt-client=111
  501 34801     1   0  5:32PM ??         0:08.63 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 34802     1   0  5:32PM ??         0:00.10 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 34805     1   0  5:33PM ??         0:00.02 /System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService
  501 35225     1   0  5:42PM ??         0:01.18 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
  501 35226     1   0  5:42PM ??         0:00.29 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
  501 35807     1   0  5:49PM ??         0:05.19 /System/Library/Input Methods/CharacterPalette.app/Contents/MacOS/CharacterPalette
  501 35808     1   0  5:49PM ??         0:00.02 /System/Library/PrivateFrameworks/CharacterPicker.framework/Versions/A/XPCServices/com.apple.CharacterPicker.FileService.xpc/Contents/MacOS/com.apple.CharacterPicker.FileService
  501 36020     1   0  5:52PM ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 36261     1   0  5:54PM ??         0:00.21 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 36334     1   0  6:14PM ??         0:01.04 /usr/libexec/remindd
    0 36354     1   0  6:15PM ??         0:00.03 /System/Library/CoreServices/ReportCrash daemon
  501 36408     1   0  6:32PM ??         0:00.02 /System/Library/ExtensionKit/Extensions/RepackagingWorker.appex/Contents/MacOS/RepackagingWorker
  501 36484   794   0  6:38PM ??         0:17.29 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=988 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=30217688228 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=198
  501 36499   794   0  6:38PM ??         1:49.96 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=994 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=30233620942 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=238
  501 36609   794   0  6:46PM ??         0:04.31 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1011 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=30697234149 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=498
  501 36611   794   0  6:46PM ??         0:00.17 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1012 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=30698957464 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=498
  501 36714   794   0  6:55PM ??         0:17.63 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1040 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=31274295020 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=625
  501 37767    99   0  7:32PM ??         0:00.08 /System/Library/SystemConfiguration/EAPOLController.bundle/Contents/Resources/eapolclient -i en0 -u 501 -g 20
  222 37771     1   0  7:32PM ??         0:00.07 /usr/sbin/netbiosd
  501 38022   794   0  7:38PM ??         0:00.36 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1108 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=33300098204 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=170
  501 38122     1   0  7:40PM ??         0:00.23 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 38123     1   0  7:40PM ??         0:00.33 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 38129     1   0  7:40PM ??         0:00.08 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync -AppleLanguages ("en-GB", "en-SG")
  501 38136 33375   0  7:40PM ??         0:00.26 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/owensengdalavong/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,6175217008589126962,6678259472508759741,262144 --enable-features=ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma,kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
  501 38137 33375   0  7:40PM ??         0:05.16 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --user-data-dir=/Users/owensengdalavong/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,6175217008589126962,6678259472508759741,262144 --enable-features=ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma,kWebSQLAccess --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
  501 38155 38137   0  7:40PM ??         0:01.49 /Users/owensengdalavong/.vscode/extensions/ms-vscode.cpptools-1.20.5-darwin-arm64/bin/cpptools
  501 38156 38137   0  7:40PM ??         0:00.20 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=38137
  501 38233     1   0  7:40PM ??         0:00.48 /Users/owensengdalavong/.vscode/extensions/ms-vscode.cpptools-1.20.5-darwin-arm64/bin/cpptools-srv 38155 {3CBCBC4F-FC00-1149-906C-A80622B24D81}
  501 38273   794   0  7:41PM ??         0:00.42 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1113 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=33469952817 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=384
  501 38274   794   0  7:41PM ??         0:00.06 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1114 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=33471982651 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=384
  501 38310     1   0  7:42PM ??         0:00.23 dspawn
  501 38316     1   0  7:42PM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   74 38322     1   0  7:42PM ??         0:01.11 /usr/local/mysql/bin/mysqld --user=_mysql --basedir=/usr/local/mysql --datadir=/usr/local/mysql/data --plugin-dir=/usr/local/mysql/lib/plugin --log-error=/usr/local/mysql/data/mysqld.local.err --pid-file=/usr/local/mysql/data/mysqld.local.pid --keyring-file-data=/usr/local/mysql/keyring/keyring --early-plugin-load=keyring_file=keyring_file.so
  501 38138 33396   0  7:40PM ttys010    0:00.02 /bin/zsh -il
  501 38252 38138   0  7:41PM ttys010    0:00.01 ./cseshell
  501 38323 38252   0  7:42PM ttys010    0:00.00 dcheck
  501 38324 38323   0  7:42PM ttys010    0:00.00 sh -c ps -ef > output_dcheck.txt
    0 38325 38324   0  7:42PM ttys010    0:00.00 ps -ef
